kind	lisp_name	c_name	source.path	source.line	arity.min	arity.max	arity.raw_min	arity.raw_max	opcode
symbol	window--pixel-to-total	Qwindow__pixel_to_total	src/frame.c	6183					-
symbol	window--pixel-to-total	Qwindow__pixel_to_total	src/window.c	8543					-
symbol	window--resize-mini-frame	Qwindow__resize_mini_frame	src/window.c	8542					-
symbol	window--resize-root-window	Qwindow__resize_root_window	src/window.c	8539					-
symbol	window--resize-root-window-vertically	Qwindow__resize_root_window_vertically	src/window.c	8540					-
symbol	window-border	Qwindow_border	src/keyboard.c	11780					-
symbol	window-border	Qwindow_border	src/xfaces.c	7338					-
symbol	window-border-mode	Qwindow_border_mode	src/window.c	8565					-
symbol	window-buffer-change-functions	Qwindow_buffer_change_functions	src/window.c	8531					-
symbol	window-configuration	Qwindow_configuration	src/data.c	3870					-
symbol	window-configuration-change-hook	Qwindow_configuration_change_hook	src/window.c	8527					-
symbol	window-configuration-p	Qwindow_configuration_p	src/window.c	8534					-
symbol	window-deletable-p	Qwindow_deletable_p	src/window.c	8537					-
symbol	window-divider	Qwindow_divider	src/xfaces.c	7335					-
symbol	window-divider-first-pixel	Qwindow_divider_first_pixel	src/xfaces.c	7336					-
symbol	window-divider-last-pixel	Qwindow_divider_last_pixel	src/xfaces.c	7337					-
symbol	window-edges	Qwindow_edges	src/keyboard.c	11869					-
symbol	window-id	Qwindow_id	src/frame.c	6208					-
symbol	window-live-p	Qwindow_live_p	src/window.c	8535					-
symbol	window-point-insertion-type	Qwindow_point_insertion_type	src/window.c	8628					-
symbol	window-scroll-functions	Qwindow_scroll_functions	src/xdisp.c	33063					-
symbol	window-selection-change-functions	Qwindow_selection_change_functions	src/window.c	8532					-
symbol	window-size	Qwindow_size	src/window.c	8549					-
symbol	window-size-change-functions	Qwindow_size_change_functions	src/window.c	8530					-
symbol	window-state-change-functions	Qwindow_state_change_functions	src/window.c	8529					-
symbol	window-state-change-hook	Qwindow_state_change_hook	src/window.c	8528					-
symbol	window-valid-p	Qwindow_valid_p	src/window.c	8536					-
symbol	windowp	Qwindowp	src/window.c	8533					-
symbol	workarea	Qworkarea	src/frame.c	6240					-
symbol	wrap-prefix	Qwrap_prefix	src/xdisp.c	33720					-
symbol	write	Qwrite	src/kqueue.c	536					-
symbol	write-region	Qwrite_region	src/fileio.c	6467					-
symbol	write-region-annotate-functions	Qwrite_region_annotate_functions	src/fileio.c	6630					-
symbol	wrong-length-argument	Qwrong_length_argument	src/data.c	3704					-
symbol	wrong-number-of-arguments	Qwrong_number_of_arguments	src/data.c	3717					-
symbol	wrong-type-argument	Qwrong_type_argument	src/data.c	3705					-
symbol	x	Qx	src/frame.c	6213					-
symbol	x-frame-parameter	Qx_frame_parameter	src/frame.c	6238					-
symbol	x-pre-popup-menu-hook	Qx_pre_popup_menu_hook	src/menu.c	1613					-
symbol	x-resource-name	Qx_resource_name	src/frame.c	6237					-
symbol	x_create_frame_1	Qx_create_frame_1	src/frame.c	6267					-
symbol	x_create_frame_2	Qx_create_frame_2	src/frame.c	6268					-
symbol	x_set_menu_bar_lines	Qx_set_menu_bar_lines	src/frame.c	6262					-
symbol	x_set_window_size_1	Qx_set_window_size_1	src/frame.c	6265					-
symbol	xbm	Qxbm	src/image.c	12449					-
symbol	xg_frame_set_char_size	Qxg_frame_set_char_size	src/frame.c	6264					-
symbol	xpm	Qxpm	src/image.c	12454					-
symbol	xterm--set-selection	Qxterm__set_selection	src/keyboard.c	11823					-
symbol	xterm-select-active-regions	Qxterm_select_active_regions	src/keyboard.c	11824					-
symbol	xwidget	Qxwidget	src/data.c	3895					-
symbol	xwidget-display-event	Qxwidget_display_event	src/keyboard.c	11751					-
symbol	xwidget-event	Qxwidget_event	src/keyboard.c	11750					-
symbol	xwidget-view	Qxwidget_view	src/data.c	3896					-
symbol	yes-or-no-p-history	Qyes_or_no_p_history	src/fns.c	6644					-
symbol	z-group	Qz_group	src/frame.c	6194					-
symbol	zero-width	Qzero_width	src/xdisp.c	33901					-
variable	abbrev-mode	&BVAR (current_buffer, abbrev_mode)	src/buffer.c	5381					-
variable	after-change-functions	Vafter_change_functions	src/buffer.c	5834					-
variable	after-delete-frame-functions	Vafter_delete_frame_functions	src/frame.c	6474					-
variable	after-init-time	Vafter_init_time	src/emacs.c	3297					-
variable	after-insert-file-functions	Vafter_insert_file_functions	src/fileio.c	6596					-
variable	after-load-alist	Vafter_load_alist	src/lread.c	5257					-
variable	align-columns-display	align_columns_display	src/xdisp.c	33352					-
variable	alternate-fontname-alist	Valternate_fontname_alist	src/fontset.c	2212					-
variable	ambiguous-width-chars	Vambiguous_width_chars	src/character.c	1119					-
variable	attempt-orderly-shutdown-on-fatal-signal	attempt_orderly_shutdown_on_fatal_signal	src/keyboard.c	12611					-
variable	attempt-stack-overflow-recovery	attempt_stack_overflow_recovery	src/keyboard.c	12602					-
variable	auto-composition-emoji-eligible-codepoints	Vauto_composition_emoji_eligible_codepoints	src/composite.c	2073					-
variable	auto-composition-function	Vauto_composition_function	src/composite.c	2016					-
variable	auto-composition-mode	Vauto_composition_mode	src/composite.c	2007					-
variable	auto-fill-chars	Vauto_fill_chars	src/character.c	1103					-
variable	auto-fill-function	&BVAR (current_buffer, auto_fill_function)	src/buffer.c	5547					-
variable	auto-hscroll-mode	automatic_hscrolling	src/xdisp.c	33656					-
variable	auto-raise-tab-bar-buttons	auto_raise_tab_bar_buttons_p	src/xdisp.c	33505					-
variable	auto-raise-tool-bar-buttons	auto_raise_tool_bar_buttons_p	src/xdisp.c	33518					-
variable	auto-resize-tab-bars	Vauto_resize_tab_bars	src/xdisp.c	33496					-
variable	auto-resize-tool-bars	Vauto_resize_tool_bars	src/xdisp.c	33509					-
variable	auto-save-include-big-deletions	Vauto_save_include_big_deletions	src/fileio.c	6671					-
variable	auto-save-interval	auto_save_interval	src/keyboard.c	12091					-
variable	auto-save-list-file-name	Vauto_save_list_file_name	src/fileio.c	6659					-
variable	auto-save-no-message	auto_save_no_message	src/keyboard.c	12096					-
variable	auto-save-timeout	Vauto_save_timeout	src/keyboard.c	12100					-
variable	auto-save-visited-file-name	Vauto_save_visited_file_name	src/fileio.c	6666					-
variable	auto-window-vscroll	auto_window_vscroll_p	src/window.c	8597					-
variable	backtrace-on-error-noninteractive	backtrace_on_error_noninteractive	src/eval.c	3968					-
variable	baud-rate	baud_rate	src/dispnew.c	6554					-
variable	before-change-functions	Vbefore_change_functions	src/buffer.c	5818					-
variable	before-init-time	Vbefore_init_time	src/emacs.c	3293					-
variable	bidi-display-reordering	&BVAR (current_buffer, bidi_display_reordering)	src/buffer.c	5450					-
variable	bidi-inhibit-bpa	bidi_inhibit_bpa	src/xdisp.c	33855					-
variable	bidi-paragraph-direction	&BVAR (current_buffer, bidi_paragraph_direction)	src/buffer.c	5497					-
variable	bidi-paragraph-separate-re	&BVAR (current_buffer, bidi_paragraph_separate_re)	src/buffer.c	5476					-
variable	bidi-paragraph-start-re	&BVAR (current_buffer, bidi_paragraph_start_re)	src/buffer.c	5454					-
variable	binary-as-unsigned	binary_as_unsigned	src/editfns.c	4566					-
variable	blink-cursor-alist	Vblink_cursor_alist	src/xdisp.c	33644					-
variable	buffer-access-fontified-property	Vbuffer_access_fontified_property	src/editfns.c	4530					-
variable	buffer-access-fontify-functions	Vbuffer_access_fontify_functions	src/editfns.c	4513					-
variable	buffer-auto-save-file-format	&BVAR (current_buffer, auto_save_file_format)	src/buffer.c	5950					-
variable	buffer-auto-save-file-name	&BVAR (current_buffer, auto_save_file_name)	src/buffer.c	5566					-
variable	buffer-backed-up	&BVAR (current_buffer, backed_up)	src/buffer.c	5575					-
variable	buffer-display-count	&BVAR (current_buffer, display_count)	src/buffer.c	5977					-
variable	buffer-display-table	&BVAR (current_buffer, display_table)	src/buffer.c	5616					-
variable	buffer-display-time	&BVAR (current_buffer, display_time)	src/buffer.c	5982					-
variable	buffer-file-coding-system	&BVAR (current_buffer, buffer_file_coding_system)	src/buffer.c	5428					-
variable	buffer-file-format	&BVAR (current_buffer, file_format)	src/buffer.c	5945					-
variable	buffer-file-name	&BVAR (current_buffer, filename)	src/buffer.c	5555					-
variable	buffer-file-truename	&BVAR (current_buffer, file_truename)	src/buffer.c	5560					-
variable	buffer-invisibility-spec	&BVAR (current_buffer, invisibility_spec)	src/buffer.c	5957					-
variable	buffer-list-update-hook	Vbuffer_list_update_hook	src/buffer.c	6078					-
variable	buffer-read-only	&BVAR (current_buffer, read_only)	src/buffer.c	5572					-
variable	buffer-saved-size	&BVAR (current_buffer, save_length)	src/buffer.c	5579					-
variable	buffer-undo-list	&BVAR (current_buffer, undo_list)	src/buffer.c	5857					-
variable	build-files	Vbuild_files	src/doc.c	688					-
variable	byte-boolean-vars	Vbyte_boolean_vars	src/lread.c	5354					-
variable	byte-code-meter	Vbyte_code_meter	src/bytecode.c	1793					-
variable	byte-metering-on	byte_metering_on	src/bytecode.c	1801					-
variable	bytecomp-version-regexp	Vbytecomp_version_regexp	src/lread.c	5370					-
variable	cache-long-scans	&BVAR (current_buffer, cache_long_scans)	src/buffer.c	5906					-
variable	cannot-suspend	cannot_suspend	src/keyboard.c	12223					-
variable	case-fold-search	Vcase_fold_search	src/buffer.c	6105					-
variable	case-symbols-as-words	case_symbols_as_words	src/casefiddle.c	720					-
variable	change-major-mode-hook	Vchange_major_mode_hook	src/buffer.c	6072					-
variable	char-code-property-alist	Vchar_code_property_alist	src/chartab.c	1377					-
variable	char-property-alias-alist	Vchar_property_alias_alist	src/textprop.c	2410					-
variable	char-script-table	Vchar_script_table	src/character.c	1136					-
variable	char-width-table	Vchar_width_table	src/character.c	1111					-
variable	charset-list	Vcharset_list	src/charset.c	2414					-
variable	charset-map-path	Vcharset_map_path	src/charset.c	2406					-
variable	charset-revision-table	Vcharset_revision_table	src/coding.c	12091					-
variable	clear-message-function	Vclear_message_function	src/xdisp.c	33962					-
variable	code-conversion-map-vector	Vcode_conversion_map_vector	src/ccl.c	2380					-
variable	coding-category-list	Vcoding_category_list	src/coding.c	11917					-
variable	coding-system-alist	Vcoding_system_alist	src/coding.c	11908					-
variable	coding-system-for-read	Vcoding_system_for_read	src/coding.c	11936					-
variable	coding-system-for-write	Vcoding_system_for_write	src/coding.c	11945					-
variable	coding-system-list	Vcoding_system_list	src/coding.c	11900					-
variable	coding-system-require-warning	coding_system_require_warning	src/coding.c	12131					-
variable	command-debug-status	Vcommand_debug_status	src/callint.c	875					-
variable	command-error-function	Vcommand_error_function	src/keyboard.c	12532					-
variable	command-history	Vcommand_history	src/callint.c	867					-
variable	command-line-args	Vcommand_line_args	src/emacs.c	3202					-
variable	comment-end-can-be-escaped	comment_end_can_be_escaped	src/syntax.c	3769					-
variable	comment-use-syntax-ppss	Vcomment_use_syntax_ppss	src/syntax.c	3704					-
variable	completion-ignore-case	completion_ignore_case	src/minibuf.c	2369					-
variable	completion-ignored-extensions	Vcompletion_ignored_extensions	src/dired.c	1129					-
variable	completion-regexp-list	Vcompletion_regexp_list	src/minibuf.c	2443					-
variable	compose-chars-after-function	Vcompose_chars_after_function	src/composite.c	1991					-
variable	composition-break-at-point	composition_break_at_point	src/xdisp.c	34025					-
variable	composition-function-table	Vcomposition_function_table	src/composite.c	2038					-
variable	configure-info-directory	Vconfigure_info_directory	src/callproc.c	2028					-
variable	cons-cells-consed	cons_cells_consed	src/alloc.c	5596					-
variable	create-lockfiles	create_lockfiles	src/filelock.c	793					-
variable	cross-disabled-images	cross_disabled_images	src/image.c	12558					-
variable	ctl-arrow	&BVAR (current_buffer, ctl_arrow)	src/buffer.c	5408					-
variable	current-iso639-language	Vcurrent_iso639_language	src/charset.c	2418					-
variable	current-load-list	Vcurrent_load_list	src/lread.c	5305					-
variable	current-minibuffer-command	Vcurrent_minibuffer_command	src/keyboard.c	12070					-
variable	current-prefix-arg	Vcurrent_prefix_arg	src/callint.c	859					-
variable	current-time-list	current_time_list	src/timefns.c	2057					-
variable	cursor-in-echo-area	cursor_in_echo_area	src/dispnew.c	6604					-
variable	cursor-in-non-selected-windows	&BVAR (current_buffer, cursor_in_non_selected_windows)	src/buffer.c	6050					-
variable	cursor-type	&BVAR (current_buffer, cursor_type)	src/buffer.c	6019					-
variable	data-directory	Vdata_directory	src/callproc.c	2020					-
variable	dbus-compiled-version	Vdbus_compiled_version	src/dbusbind.c	1956					-
variable	dbus-debug	Vdbus_debug	src/dbusbind.c	2047					-
variable	dbus-message-type-error	Vdbus_message_type_error	src/dbusbind.c	1996					-
variable	dbus-message-type-invalid	Vdbus_message_type_invalid	src/dbusbind.c	1980					-
variable	dbus-message-type-method-call	Vdbus_message_type_method_call	src/dbusbind.c	1985					-
variable	dbus-message-type-method-return	Vdbus_message_type_method_return	src/dbusbind.c	1990					-
variable	dbus-message-type-signal	Vdbus_message_type_signal	src/dbusbind.c	2001					-
variable	dbus-registered-objects-table	Vdbus_registered_objects_table	src/dbusbind.c	2006					-
variable	dbus-runtime-version	Vdbus_runtime_version	src/dbusbind.c	1965					-
variable	deactivate-mark	Vdeactivate_mark	src/keyboard.c	12257					-
variable	debug-ignored-errors	Vdebug_ignored_errors	src/eval.c	3912					-
variable	debug-on-error	Vdebug_on_error	src/eval.c	3900					-
variable	debug-on-event	Vdebug_on_event	src/keyboard.c	12591					-
variable	debug-on-message	Vdebug_on_message	src/xdisp.c	33944					-
variable	debug-on-next-call	debug_on_next_call	src/eval.c	3930					-
variable	debug-on-quit	debug_on_quit	src/eval.c	3925					-
variable	debug-on-signal	Vdebug_on_signal	src/eval.c	3962					-
variable	debugger	Vdebugger	src/eval.c	3944					-
variable	debugger-may-continue	debugger_may_continue	src/eval.c	3933					-
variable	debugger-stack-frame-as-list	debugger_stack_frame_as_list	src/eval.c	3939					-
variable	default-directory	&BVAR (current_buffer, directory)	src/buffer.c	5540					-
variable	default-file-name-coding-system	Vdefault_file_name_coding_system	src/fileio.c	6502					-
variable	default-frame-alist	Vdefault_frame_alist	src/frame.c	6381					-
variable	default-frame-scroll-bars	Vdefault_frame_scroll_bars	src/frame.c	6406					-
variable	default-minibuffer-frame	Vdefault_minibuffer_frame	src/frame.c	6510					-
variable	default-process-coding-system	Vdefault_process_coding_system	src/coding.c	12098					-
variable	default-text-properties	Vdefault_text_properties	src/textprop.c	2404					-
variable	defining-kbd-macro	defining_kbd_macro	src/macros.c	426					-
variable	delayed-warnings-list	Vdelayed_warnings_list	src/keyboard.c	12449					-
variable	delete-auto-save-files	delete_auto_save_files	src/buffer.c	6098					-
variable	delete-by-moving-to-trash	delete_by_moving_to_trash	src/fileio.c	6698					-
variable	delete-exited-processes	delete_exited_processes	src/process.c	7683					-
variable	delete-frame-functions	Vdelete_frame_functions	src/frame.c	6462					-
variable	delete-terminal-functions	Vdelete_terminal_functions	src/terminal.c	664					-
variable	describe-bindings-check-shadowing-in-ranges	Vdescribe_bindings_check_shadowing_in_ranges	src/keymap.c	3395					-
variable	disable-ascii-optimization	disable_ascii_optimization	src/coding.c	12181					-
variable	disable-point-adjustment	Vdisable_point_adjustment	src/keyboard.c	12499					-
variable	display-fill-column-indicator	display_fill_column_indicator	src/xdisp.c	33799					-
variable	display-fill-column-indicator-character	Vdisplay_fill_column_indicator_character	src/xdisp.c	33818					-
variable	display-fill-column-indicator-column	Vdisplay_fill_column_indicator_column	src/xdisp.c	33808					-
variable	display-hourglass	display_hourglass_p	src/xdisp.c	33879					-
variable	display-line-numbers	Vdisplay_line_numbers	src/xdisp.c	33736					-
variable	display-line-numbers-current-absolute	Vdisplay_line_numbers_current_absolute	src/xdisp.c	33777					-
variable	display-line-numbers-major-tick	display_line_numbers_major_tick	src/xdisp.c	33827					-
variable	display-line-numbers-minor-tick	display_line_numbers_minor_tick	src/xdisp.c	33834					-
variable	display-line-numbers-offset	display_line_numbers_offset	src/xdisp.c	33790					-
variable	display-line-numbers-widen	display_line_numbers_widen	src/xdisp.c	33784					-
variable	display-line-numbers-width	Vdisplay_line_numbers_width	src/xdisp.c	33767					-
variable	display-monitors-changed-functions	Vdisplay_monitors_changed_functions	src/keyboard.c	12655					-
variable	display-pixels-per-inch	Vdisplay_pixels_per_inch	src/xdisp.c	33347					-
variable	display-raw-bytes-as-hex	display_raw_bytes_as_hex	src/xdisp.c	33980					-
variable	doc-directory	Vdoc_directory	src/callproc.c	2024					-
variable	double-click-fuzz	double_click_fuzz	src/keyboard.c	12136					-
variable	double-click-time	Vdouble_click_time	src/keyboard.c	12126					-
variable	dynamic-library-alist	Vdynamic_library_alist	src/emacs.c	3323					-
variable	dynamic-library-suffixes	Vdynamic_library_suffixes	src/lread.c	5225					-
variable	echo-keystrokes	Vecho_keystrokes	src/keyboard.c	12107					-
variable	echo-keystrokes-help	echo_keystrokes_help	src/keyboard.c	12113					-
variable	emacs-copyright	Vemacs_copyright	src/emacs.c	3306					-
variable	emacs-version	Vemacs_version	src/emacs.c	3310					-
variable	emulation-mode-map-alists	Vemulation_mode_map_alists	src/keymap.c	3377					-
variable	enable-character-translation	Venable_character_translation	src/coding.c	12076					-
variable	enable-disabled-menus-and-buttons	Venable_disabled_menus_and_buttons	src/keyboard.c	12552					-
variable	enable-multibyte-characters	&BVAR (current_buffer, enable_multibyte_characters)	src/buffer.c	5414					-
variable	enable-recursive-minibuffers	enable_recursive_minibuffers	src/minibuf.c	2377					-
variable	eol-mnemonic-dos	eol_mnemonic_dos	src/coding.c	12061					-
variable	eol-mnemonic-mac	eol_mnemonic_mac	src/coding.c	12066					-
variable	eol-mnemonic-undecided	eol_mnemonic_undecided	src/coding.c	12071					-
variable	eol-mnemonic-unix	eol_mnemonic_unix	src/coding.c	12056					-
variable	eval-buffer-list	Veval_buffer_list	src/lread.c	5391					-
variable	exec-directory	Vexec_directory	src/callproc.c	2015					-
variable	exec-path	Vexec_path	src/callproc.c	2002					-
variable	exec-suffixes	Vexec_suffixes	src/callproc.c	2010					-
variable	executing-kbd-macro	Vexecuting_kbd_macro	src/macros.c	431					-
variable	executing-kbd-macro-index	executing_kbd_macro_index	src/macros.c	435					-
variable	extra-keyboard-modifiers	extra_keyboard_modifiers	src/keyboard.c	12243					-
variable	face--new-frame-defaults	Vface_new_frame_defaults	src/xfaces.c	7399					-
variable	face-default-stipple	Vface_default_stipple	src/xfaces.c	7405					-
variable	face-filters-always-match	face_filters_always_match	src/xfaces.c	7393					-
variable	face-font-lax-matched-attributes	Vface_font_lax_matched_attributes	src/xfaces.c	7532					-
variable	face-font-rescale-alist	Vface_font_rescale_alist	src/xfaces.c	7509					-
variable	face-ignored-fonts	Vface_ignored_fonts	src/xfaces.c	7427					-
variable	face-near-same-color-threshold	face_near_same_color_threshold	src/xfaces.c	7518					-
variable	face-remapping-alist	Vface_remapping_alist	src/xfaces.c	7443					-
variable	fast-but-imprecise-scrolling	fast_but_imprecise_scrolling	src/window.c	8876					-
variable	features	Vfeatures	src/fns.c	6663					-
variable	file-coding-system-alist	Vfile_coding_system_alist	src/coding.c	11995					-
variable	file-name-coding-system	Vfile_name_coding_system	src/fileio.c	6493					-
variable	file-name-handler-alist	Vfile_name_handler_alist	src/fileio.c	6561					-
variable	fill-column	&BVAR (current_buffer, fill_column)	src/buffer.c	5385					-
variable	find-word-boundary-function-table	Vfind_word_boundary_function_table	src/syntax.c	3751					-
variable	first-change-hook	Vfirst_change_hook	src/buffer.c	5852					-
variable	float-output-format	Vfloat_output_format	src/print.c	2767					-
variable	floats-consed	floats_consed	src/alloc.c	5599					-
variable	focus-follows-mouse	focus_follows_mouse	src/frame.c	6532					-
variable	font-ccl-encoder-alist	Vfont_ccl_encoder_alist	src/ccl.c	2384					-
variable	font-encoding-alist	Vfont_encoding_alist	src/font.c	6195					-
variable	font-encoding-charset-alist	Vfont_encoding_charset_alist	src/fontset.c	2172					-
variable	font-log	Vfont_log	src/font.c	6249					-
variable	font-slant-table	Vfont_slant_table	src/font.c	6231					-
variable	font-weight-table	Vfont_weight_table	src/font.c	6222					-
variable	font-width-table	Vfont_width_table	src/font.c	6238					-
variable	fontification-functions	Vfontification_functions	src/xdisp.c	33598					-
variable	fontset-alias-alist	Vfontset_alias_alist	src/fontset.c	2218					-
variable	force-load-messages	force_load_messages	src/lread.c	5365					-
variable	frame-alpha-lower-limit	Vframe_alpha_lower_limit	src/frame.c	6374					-
variable	frame-inhibit-implied-resize	frame_inhibit_implied_resize	src/frame.c	6591					-
variable	frame-internal-parameters	frame_internal_parameters	src/frame.c	6691					-
variable	frame-resize-pixelwise	frame_resize_pixelwise	src/frame.c	6578					-
variable	frame-size-history	frame_size_history	src/frame.c	6636					-
variable	frame-title-format	Vframe_title_format	src/xdisp.c	33424					-
variable	fringe-bitmaps	Vfringe_bitmaps	src/fringe.c	1775					-
variable	fringe-cursor-alist	&BVAR (current_buffer, fringe_cursor_alist)	src/buffer.c	5777					-
variable	fringe-indicator-alist	&BVAR (current_buffer, fringe_indicator_alist)	src/buffer.c	5758					-
variable	fringes-outside-margins	&BVAR (current_buffer, fringes_outside_margins)	src/buffer.c	5687					-
variable	function-key-map	Vfunction_key_map	src/keyboard.c	12435					-
variable	gc-cons-percentage	Vgc_cons_percentage	src/alloc.c	5582					-
variable	gc-cons-threshold	gc_cons_threshold	src/alloc.c	5568					-
variable	gc-elapsed	Vgc_elapsed	src/alloc.c	5640					-
variable	gcs-done	gcs_done	src/alloc.c	5644					-
variable	global-disable-point-adjustment	Vglobal_disable_point_adjustment	src/keyboard.c	12511					-
variable	global-mark-ring	Vglobal_mark_ring	src/editfns.c	4556					-
variable	global-mark-ring-max	global_mark_ring_max	src/editfns.c	4561					-
variable	global-mode-string	Vglobal_mode_string	src/xdisp.c	33289					-
variable	glyph-table	Vglyph_table	src/dispnew.c	6607					-
variable	glyphless-char-display	Vglyphless_char_display	src/xdisp.c	33914					-
variable	gnutls-log-level	global_gnutls_log_level	src/gnutls.c	3102					-
variable	header-line-format	&BVAR (current_buffer, header_line_format)	src/buffer.c	5274					-
variable	help-char	Vhelp_char	src/keyboard.c	12178					-
variable	help-event-list	Vhelp_event_list	src/keyboard.c	12184					-
variable	help-form	Vhelp_form	src/keyboard.c	12189					-
variable	highlight-nonselected-windows	highlight_nonselected_windows	src/xdisp.c	33412					-
variable	history-add-new-input	Vhistory_add_new_input	src/minibuf.c	2362					-
variable	history-delete-duplicates	history_delete_duplicates	src/minibuf.c	2356					-
variable	history-length	Vhistory_length	src/minibuf.c	2345					-
variable	horizontal-scroll-bar	&BVAR (current_buffer, horizontal_scroll_bar_type)	src/buffer.c	5715					-
variable	hourglass-delay	Vhourglass_delay	src/xdisp.c	33885					-
variable	hscroll-margin	hscroll_margin	src/xdisp.c	33666					-
variable	hscroll-step	Vhscroll_step	src/xdisp.c	33671					-
variable	icon-title-format	Vicon_title_format	src/xdisp.c	33432					-
variable	iconify-child-frame	iconify_child_frame	src/frame.c	6676					-
variable	ignore-relative-composition	Vignore_relative_composition	src/fontset.c	2203					-
variable	image-cache-eviction-delay	Vimage_cache_eviction_delay	src/image.c	12568					-
variable	image-scaling-factor	Vimage_scaling_factor	src/image.c	12578					-
variable	image-types	Vimage_types	src/image.c	12344					-
variable	imagemagick-render-type	imagemagick_render_type	src/image.c	12589					-
variable	indent-tabs-mode	indent_tabs_mode	src/indent.c	2382					-
variable	indicate-buffer-boundaries	&BVAR (current_buffer, indicate_buffer_boundaries)	src/buffer.c	5733					-
variable	indicate-empty-lines	&BVAR (current_buffer, indicate_empty_lines)	src/buffer.c	5726					-
variable	inherit-process-coding-system	inherit_process_coding_system	src/coding.c	11988					-
variable	inhibit--record-char	inhibit_record_char	src/keyboard.c	12664					-
variable	inhibit-bidi-mirroring	inhibit_bidi_mirroring	src/xdisp.c	33849					-
variable	inhibit-changing-match-data	Vinhibit_changing_match_data	src/search.c	3414					-
variable	inhibit-compacting-font-caches	inhibit_compacting_font_caches	src/font.c	6256					-
variable	inhibit-debugger	Vinhibit_debugger	src/eval.c	3894					-
variable	inhibit-eol-conversion	inhibit_eol_conversion	src/coding.c	11981					-
variable	inhibit-eval-during-redisplay	inhibit_eval_during_redisplay	src/xdisp.c	33841					-
variable	inhibit-field-text-motion	Vinhibit_field_text_motion	src/editfns.c	4509					-
variable	inhibit-file-name-handlers	Vinhibit_file_name_handlers	src/fileio.c	6650					-
variable	inhibit-file-name-operation	Vinhibit_file_name_operation	src/fileio.c	6655					-
variable	inhibit-free-realized-faces	inhibit_free_realized_faces	src/xdisp.c	33845					-
variable	inhibit-interaction	inhibit_interaction	src/minibuf.c	2480					-
variable	inhibit-iso-escape-detection	inhibit_iso_escape_detection	src/coding.c	12140					-
variable	inhibit-load-charset-map	inhibit_load_charset_map	src/charset.c	2410					-
variable	inhibit-menubar-update	inhibit_menubar_update	src/xdisp.c	33706					-
variable	inhibit-message	inhibit_message	src/xdisp.c	33026					-
variable	inhibit-modification-hooks	inhibit_modification_hooks	src/insdel.c	2164					-
variable	inhibit-mouse-event-check	inhibit_mouse_event_check	src/callint.c	898					-
variable	inhibit-null-byte-detection	inhibit_null_byte_detection	src/coding.c	12168					-
variable	inhibit-point-motion-hooks	Vinhibit_point_motion_hooks	src/textprop.c	2419					-
variable	inhibit-quit	Vinhibit_quit	src/eval.c	3869					-
variable	inhibit-read-only	Vinhibit_read_only	src/buffer.c	6011					-
variable	inhibit-redisplay	Vinhibit_redisplay	src/xdisp.c	33284					-
variable	inhibit-x-resources	inhibit_x_resources	src/emacs.c	3302					-
variable	initial-char-script	&BVAR (current_buffer, initial_char_script)	src/buffer.c	5446					-
variable	initial-environment	Vinitial_environment	src/callproc.c	2039					-
variable	initial-window-system	Vinitial_window_system	src/dispnew.c	6574					-
variable	input-decode-map	Vinput_decode_map	src/keyboard.c	12418					-
variable	input-method-function	Vinput_method_function	src/keyboard.c	12465					-
variable	input-method-previous-message	Vinput_method_previous_message	src/keyboard.c	12487					-
variable	input-pending-p-filter-events	input_pending_p_filter_events	src/keyboard.c	12641					-
variable	installation-directory	Vinstallation_directory	src/emacs.c	3269					-
variable	installed-directory	Vinstalled_directory	src/lread.c	5340					-
variable	integer-width	integer_width	src/alloc.c	5648					-
variable	internal--daemon-sockname	Vinternal__daemon_sockname	src/process.c	7723					-
variable	internal--text-quoting-flag	text_quoting_flag	src/doc.c	713					-
variable	internal--top-level-message	Vinternal__top_level_message	src/keyboard.c	11685					-
variable	internal-doc-file-name	Vdoc_file_name	src/doc.c	684					-
variable	internal-make-interpreted-closure-function	Vinternal_make_interpreted_closure_function	src/eval.c	3988					-
variable	internal-when-entered-debugger	when_entered_debugger	src/eval.c	3983					-
variable	interrupt-process-functions	Vinterrupt_process_functions	src/process.c	7709					-
variable	intervals-consed	intervals_consed	src/alloc.c	5612					-
variable	inverse-video	inverse_video	src/dispnew.c	6559					-
variable	invocation-directory	Vinvocation_directory	src/emacs.c	3265					-
variable	invocation-name	Vinvocation_name	src/emacs.c	3261					-
variable	kbd-macro-termination-hook	Vkbd_macro_termination_hook	src/macros.c	413					-
variable	key-translation-map	Vkey_translation_map	src/keyboard.c	12443					-
variable	keyboard-translate-table	Vkeyboard_translate_table	src/keyboard.c	12207					-
variable	kill-buffer-delete-auto-save-files	kill_buffer_delete_auto_save_files	src/buffer.c	6091					-
variable	kill-buffer-query-functions	Vkill_buffer_query_functions	src/buffer.c	6059					-
variable	kill-emacs-hook	Vkill_emacs_hook	src/emacs.c	3242					-
variable	last-code-conversion-error	Vlast_code_conversion_error	src/coding.c	11964					-
variable	last-coding-system-used	Vlast_coding_system_used	src/coding.c	11959					-
variable	last-command	Vlast_command	src/keyboard.c	12030					-
variable	last-command-event	last_command_event	src/keyboard.c	11988					-
variable	last-event-device	Vlast_event_device	src/keyboard.c	12163					-
variable	last-event-frame	Vlast_event_frame	src/keyboard.c	12158					-
